町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳,101歳,102歳,103歳,104歳,105歳,106歳,107歳,108歳,109歳,110歳,111歳,112歳,113歳,114歳,115歳,116歳,117歳,118歳,119歳,120歳以上
曙町,アケボノチョウ,男,841,0,4,1,3,8,2,6,3,2,2,2,5,5,5,7,5,3,0,6,3,10,5,7,13,19,14,21,12,15,12,9,10,8,12,13,11,12,20,10,11,14,6,14,19,14,12,14,7,11,20,18,18,24,18,19,15,21,14,16,12,15,15,13,11,11,8,15,10,16,3,10,11,9,6,8,5,8,10,3,5,2,1,2,4,3,2,1,1,2,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
曙町,アケボノチョウ,女,667,1,2,1,0,4,3,2,2,5,1,5,2,3,0,1,2,2,6,3,7,6,10,7,12,11,12,12,11,8,12,10,9,9,14,11,12,6,10,7,6,12,13,8,8,11,12,17,13,9,14,15,17,13,14,9,12,11,11,17,7,8,11,5,8,5,9,9,9,8,8,8,3,4,10,7,5,2,4,7,7,2,5,5,2,3,4,6,3,1,2,1,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 曙町１丁目,アケボノチョウ1,男,296,0,2,1,2,4,1,3,1,2,2,0,0,2,2,2,2,3,0,3,2,5,3,4,6,9,3,6,4,6,5,2,4,1,6,5,3,2,5,1,2,5,3,3,6,4,3,4,2,5,7,8,7,10,7,7,5,8,3,4,3,5,4,2,6,5,3,3,5,5,2,4,2,4,3,2,3,2,4,1,2,1,0,0,3,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 曙町１丁目,アケボノチョウ1,女,252,1,2,0,0,2,0,2,0,1,1,2,0,2,0,1,0,0,2,1,4,3,6,3,1,5,4,2,2,3,2,2,1,4,6,4,6,1,3,5,3,4,7,3,2,4,4,6,6,1,6,12,8,5,6,5,2,5,5,3,2,5,1,3,2,3,4,1,3,3,3,3,2,2,4,3,1,1,2,1,4,2,3,1,0,1,2,3,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 曙町２丁目,アケボノチョウ2,男,40,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,2,0,0,2,1,1,1,3,0,1,1,0,0,0,2,1,2,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 曙町２丁目,アケボノチョウ2,女,37,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,1,2,0,1,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,1,0,1,1,0,2,0,0,2,0,0,0,1,1,0,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 曙町３丁目,アケボノチョウ3,男,60,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,2,1,0,1,0,0,0,0,0,1,0,2,3,2,0,1,0,2,0,0,0,1,0,1,1,2,1,0,1,3,1,2,1,1,2,0,1,2,1,2,0,1,1,1,2,3,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 曙町３丁目,アケボノチョウ3,女,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,2,2,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,2,2,0,1,1,1,3,2,3,0,0,0,1,1,1,1,4,0,1,0,0,0,1,0,0,0,0,0,2,0,1,0,0,5,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 曙町４丁目,アケボノチョウ4,男,200,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,7,8,5,3,4,4,4,2,1,3,1,3,5,7,5,3,2,0,3,8,3,4,3,2,1,7,5,8,5,4,4,5,4,5,7,1,4,1,2,1,3,3,3,1,3,0,3,3,2,2,3,0,3,4,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 曙町４丁目,アケボノチョウ4,女,116,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,2,1,4,5,5,7,1,6,1,4,3,4,2,4,4,2,1,2,3,2,2,3,2,0,1,3,1,1,1,2,2,2,1,1,2,1,3,3,0,0,1,2,0,1,0,0,1,0,1,1,0,2,2,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 曙町５丁目,アケボノチョウ5,男,245,0,2,0,1,4,0,1,0,0,0,1,3,3,1,4,3,0,0,2,0,3,1,1,3,1,3,9,5,5,3,2,4,4,3,5,1,2,8,3,4,5,3,6,4,5,4,3,2,2,4,5,2,6,4,5,2,5,4,5,6,4,9,7,4,2,1,8,0,5,1,3,3,2,1,2,0,2,1,1,2,0,0,2,0,2,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
