町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳,101歳,102歳,103歳,104歳,105歳,106歳,107歳,108歳,109歳,110歳,111歳,112歳,113歳,114歳,115歳,116歳,117歳,118歳,119歳,120歳以上
中川二丁目,ナカガワ2,男,936,1,6,9,12,6,9,17,9,5,7,9,7,11,10,8,13,1,5,9,13,11,12,7,7,6,12,8,13,7,11,7,10,8,8,14,15,6,6,8,7,13,11,15,9,8,10,11,7,15,14,13,10,19,17,10,12,15,12,15,21,20,23,19,14,13,12,10,21,13,13,14,26,14,17,10,10,8,7,11,10,3,5,4,6,3,2,3,6,3,3,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中川二丁目,ナカガワ2,女,997,8,5,4,6,8,5,3,9,7,6,7,6,8,8,4,8,8,14,13,8,6,7,4,13,9,4,11,10,5,15,13,4,16,9,9,7,7,12,14,16,5,11,15,8,9,6,17,13,18,13,14,15,16,31,14,13,23,12,23,25,18,21,22,23,12,12,17,15,16,12,11,16,14,12,8,12,13,9,8,7,5,5,5,9,11,6,8,10,3,5,0,1,4,2,3,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中川三丁目,ナカガワ3,男,832,5,7,7,6,7,9,10,9,9,6,5,9,10,11,7,9,15,9,12,10,11,14,11,11,13,4,4,6,7,6,4,11,10,11,12,11,11,7,12,7,6,8,10,2,11,15,13,10,14,8,9,18,9,21,9,18,16,19,13,12,11,20,11,12,15,9,8,4,12,5,14,14,14,10,12,3,6,8,2,10,2,7,4,3,3,2,4,1,1,3,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中川三丁目,ナカガワ3,女,906,4,4,9,5,9,8,5,5,5,10,8,9,9,7,10,8,11,17,10,14,11,15,21,6,10,12,14,6,14,8,8,6,3,12,10,8,9,12,12,4,3,12,9,9,6,13,18,12,18,17,11,19,21,15,10,19,21,16,12,7,17,14,9,13,7,10,10,8,10,14,15,7,9,7,6,10,9,6,11,9,8,5,10,6,2,7,9,3,5,1,1,2,1,5,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中川四丁目,ナカガワ4,男,433,1,2,2,0,4,3,7,2,4,4,4,7,10,5,7,9,7,9,9,4,6,7,3,7,1,7,4,6,1,6,6,2,2,7,3,5,6,2,3,6,5,2,9,2,4,6,3,17,10,12,7,5,8,8,13,10,3,6,4,11,5,4,5,7,8,1,1,5,6,3,3,2,6,2,0,1,2,5,4,4,4,0,6,4,1,4,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中川四丁目,ナカガワ4,女,452,1,2,1,3,5,4,3,2,9,2,6,4,6,2,5,5,10,5,7,3,10,3,3,6,4,7,4,4,4,1,8,3,5,5,1,6,5,3,2,8,4,7,4,7,9,2,10,5,8,11,11,9,9,11,5,10,15,7,8,4,0,6,5,9,3,3,4,2,5,4,0,6,3,5,6,5,3,4,7,4,4,3,3,3,2,1,4,2,0,2,2,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中川五丁目,ナカガワ5,男,804,9,6,5,11,8,6,5,8,3,10,9,4,5,7,10,7,12,9,14,11,15,12,15,13,11,11,7,11,8,2,15,7,8,5,14,5,11,6,3,9,6,11,8,8,13,12,12,12,10,16,16,20,16,17,17,21,19,13,12,13,4,10,6,10,5,6,7,11,9,10,7,11,7,7,5,5,9,7,5,9,3,6,1,7,4,2,2,3,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中川五丁目,ナカガワ5,女,845,8,6,13,3,7,7,6,8,10,11,15,14,11,14,3,12,12,10,12,12,13,9,11,11,11,8,5,12,11,3,5,6,7,10,9,8,9,7,9,7,7,6,9,8,18,8,7,22,11,18,22,21,20,21,10,7,18,13,6,9,11,11,6,7,10,8,10,4,8,5,4,11,11,4,9,7,10,3,3,7,12,6,9,4,2,7,6,5,4,1,5,4,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中川六丁目,ナカガワ6,男,1755,4,4,4,6,9,12,12,18,19,22,35,38,30,34,35,44,49,41,42,46,21,35,30,13,10,8,10,9,10,12,2,5,2,4,4,4,4,9,5,8,12,13,19,26,34,31,53,53,54,46,57,68,61,55,49,47,48,31,28,32,14,13,22,10,12,14,10,6,15,9,6,15,10,6,6,4,9,7,7,4,1,5,7,3,1,3,6,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中川六丁目,ナカガワ6,女,1879,3,4,11,9,17,8,10,14,12,23,26,39,30,43,40,37,51,49,47,47,41,40,21,22,11,11,9,8,9,2,3,4,4,7,6,8,5,14,16,12,15,28,20,37,37,48,45,64,69,61,62,59,72,57,38,41,30,25,25,21,17,12,17,5,9,12,9,9,12,11,17,15,5,15,5,7,3,7,14,6,6,8,3,3,3,4,1,1,4,4,3,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中川七丁目,ナカガワ7,男,447,5,6,11,5,5,7,3,5,4,1,6,4,4,6,3,5,3,2,5,5,4,2,5,1,1,5,6,5,5,0,5,8,5,10,10,5,8,5,7,7,5,6,8,6,7,6,5,6,11,14,6,7,7,7,8,5,3,10,8,4,5,7,4,5,7,2,3,6,3,5,4,6,5,8,4,0,3,4,3,3,4,3,0,3,3,0,1,4,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中川七丁目,ナカガワ7,女,444,3,5,6,5,5,5,5,1,2,9,5,4,2,3,8,3,6,4,6,7,3,8,5,5,5,4,4,4,5,4,4,5,5,8,4,9,7,5,3,8,8,6,1,6,8,8,7,5,8,4,9,12,3,7,8,5,5,5,5,5,4,6,6,5,3,5,6,4,7,4,4,9,2,4,4,1,3,4,4,4,1,1,5,2,5,1,2,3,1,4,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中川八丁目,ナカガワ8,男,175,2,1,2,0,0,4,3,3,5,2,3,4,2,2,1,4,1,3,1,4,1,2,2,0,1,1,2,0,1,1,4,2,1,0,1,0,3,1,1,1,3,7,3,3,3,5,6,3,3,3,2,4,6,4,1,4,2,2,1,3,1,2,1,1,1,2,1,2,2,1,2,0,0,1,0,3,1,0,1,4,2,2,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
