町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳,101歳,102歳,103歳,104歳,105歳,106歳,107歳,108歳,109歳,110歳,111歳,112歳,113歳,114歳,115歳,116歳,117歳,118歳,119歳,120歳以上
下和泉五丁目,シモイズミ5,女,496,1,2,2,6,4,8,2,3,1,6,3,6,3,3,5,9,3,3,12,9,4,1,5,2,2,1,6,2,5,4,2,5,3,5,6,5,4,3,8,5,6,9,10,6,11,6,8,8,8,11,7,9,9,5,7,1,7,6,3,3,7,5,3,4,4,8,5,5,6,4,6,17,13,11,11,7,4,11,7,10,7,4,9,2,5,3,1,2,1,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新橋町,シンバシチョウ,男,4280,22,31,37,35,33,32,48,32,44,41,36,43,36,48,38,40,56,57,37,46,56,38,50,35,53,37,41,40,41,32,42,38,37,36,51,33,47,47,50,49,66,53,49,60,58,70,78,75,96,73,99,84,75,80,72,64,72,54,61,45,53,46,50,50,36,44,45,38,45,48,48,54,60,67,52,37,38,59,36,42,41,45,35,40,24,20,19,22,11,11,12,6,4,3,4,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新橋町,シンバシチョウ,女,4421,26,31,28,35,39,28,40,25,40,37,42,49,40,49,42,42,30,42,37,56,39,52,44,53,39,50,33,43,32,52,35,32,44,28,48,36,45,45,48,39,49,62,42,54,53,69,67,77,82,83,82,80,72,63,68,58,52,77,54,48,50,39,41,42,28,34,37,49,37,66,48,51,75,62,81,44,43,52,57,82,60,58,43,44,44,31,29,35,37,28,17,15,14,10,12,7,8,4,6,3,5,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
白百合一丁目,シラユリ1,男,771,7,6,3,3,7,10,1,2,8,6,9,8,7,7,9,11,8,8,6,12,8,8,11,7,4,4,9,11,6,11,8,9,4,11,5,9,2,8,7,5,11,13,14,10,9,12,6,14,8,14,7,14,13,7,15,15,9,7,11,14,9,13,13,6,11,5,2,11,7,11,9,10,19,7,10,13,9,5,10,13,4,7,7,6,6,6,7,2,9,4,6,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
白百合一丁目,シラユリ1,女,800,7,3,5,5,8,3,6,5,12,8,5,3,5,6,6,7,4,1,10,9,4,6,9,6,5,8,8,9,6,9,8,9,6,11,8,8,10,8,4,6,7,11,4,10,9,13,12,17,7,10,13,9,8,16,13,10,8,4,9,12,16,5,11,9,11,5,11,8,7,7,12,13,17,15,14,8,11,9,13,10,9,12,16,10,9,9,11,8,7,5,10,2,4,1,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
白百合二丁目,シラユリ2,男,545,3,3,6,5,7,8,4,9,6,10,6,8,7,3,3,4,4,6,4,5,4,3,4,4,3,3,4,3,4,4,5,6,5,3,6,3,5,8,7,5,9,11,7,9,8,7,9,6,7,9,11,7,5,6,9,8,11,6,6,5,9,8,10,6,6,9,6,6,4,7,7,8,9,9,9,4,7,8,11,4,3,5,2,2,4,6,4,4,3,2,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
白百合二丁目,シラユリ2,女,569,6,4,2,6,5,3,6,7,7,8,4,3,3,5,4,4,3,6,8,4,5,6,5,2,8,1,7,6,6,2,7,4,3,7,3,10,8,10,5,5,9,7,3,9,7,7,9,5,14,4,7,4,6,6,7,14,7,8,5,6,7,4,10,7,11,4,9,8,6,8,5,10,11,8,9,7,4,1,14,8,7,6,5,5,5,1,4,4,6,5,2,3,3,2,3,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
白百合三丁目,シラユリ3,男,590,4,3,3,8,6,9,6,4,5,5,6,6,5,3,4,8,7,6,11,7,4,9,3,5,5,3,5,3,7,6,5,3,3,8,7,7,8,12,2,8,9,5,9,7,9,6,10,12,11,11,7,10,12,10,7,5,11,4,7,7,7,3,4,7,6,4,5,5,8,9,7,8,8,7,11,2,10,12,6,10,5,7,5,8,6,7,1,3,2,1,1,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
白百合三丁目,シラユリ3,女,614,9,1,5,6,8,3,6,7,7,8,5,1,6,6,9,6,4,3,0,6,4,5,4,7,5,3,5,4,7,4,6,6,5,7,7,7,9,5,8,3,9,6,8,11,8,10,3,12,7,10,12,8,11,9,7,7,2,9,4,6,8,11,4,5,5,6,9,5,9,8,7,11,14,13,13,3,7,11,7,7,8,4,6,5,9,5,5,7,7,3,2,1,0,2,3,3,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
弥生台,ヤヨイダイ,男,2228,15,9,10,8,10,14,14,14,16,24,27,18,16,23,18,20,20,12,19,22,13,21,16,12,20,17,18,19,22,14,17,22,21,19,18,23,28,25,33,24,23,28,34,30,30,30,36,46,36,27,41,45,40,44,30,24,21,27,25,26,30,33,20,30,26,41,26,30,37,31,44,50,49,44,56,28,27,34,21,32,25,26,16,11,19,18,7,5,5,9,3,7,5,2,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
弥生台,ヤヨイダイ,女,2498,16,6,12,16,15,17,15,24,13,22,26,26,20,23,13,13,15,17,17,19,22,17,22,20,25,19,23,27,24,23,17,22,18,25,25,17,21,33,21,27,25,37,42,23,17,38,46,48,34,38,40,30,38,41,41,27,42,30,34,34,30,29,30,36,31,39,44,41,45,44,46,45,38,52,52,21,24,38,31,30,24,30,15,25,19,21,12,15,13,8,15,8,8,12,9,7,4,0,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
