町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳,101歳,102歳,103歳,104歳,105歳,106歳,107歳,108歳,109歳,110歳,111歳,112歳,113歳,114歳,115歳,116歳,117歳,118歳,119歳,120歳以上
宮沢一丁目,ミヤザワ1,男,1740,4,6,5,10,8,6,11,12,11,14,20,19,14,23,24,25,23,27,29,22,27,24,28,24,16,24,14,19,10,11,13,15,8,20,15,18,10,13,17,15,16,13,27,19,31,27,38,48,46,48,41,33,31,34,29,33,27,24,24,24,27,23,19,10,14,17,12,14,19,13,17,22,20,20,10,12,19,26,20,12,12,12,14,9,14,16,8,6,12,5,3,6,4,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宮沢一丁目,ミヤザワ1,女,1733,8,7,3,12,5,8,15,1,15,11,18,15,23,28,23,20,23,31,30,31,26,20,13,11,19,15,14,9,18,7,5,7,9,14,10,9,12,8,16,13,12,16,24,21,31,36,40,48,30,45,40,35,39,28,28,27,17,24,20,20,14,13,12,12,18,16,20,8,20,14,26,34,24,28,13,16,22,20,20,24,18,19,23,23,18,15,11,12,11,11,9,5,4,5,6,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宮沢二丁目,ミヤザワ2,男,1864,12,12,9,15,18,16,14,14,10,11,13,13,19,17,15,22,27,28,24,28,25,24,25,19,25,19,18,19,15,12,15,18,16,22,20,16,14,20,18,25,13,34,24,27,31,28,23,40,38,42,31,42,35,18,30,22,31,22,29,19,13,25,12,18,23,17,17,19,26,17,19,28,23,25,16,16,27,19,22,29,12,25,16,11,12,18,11,5,5,8,5,7,5,4,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宮沢二丁目,ミヤザワ2,女,1853,12,10,14,4,13,11,13,14,16,18,16,16,16,23,29,19,21,30,18,19,26,16,36,14,19,15,16,16,15,11,13,13,20,17,19,15,15,13,20,18,20,21,22,16,21,31,36,28,28,40,27,31,25,37,26,29,30,26,26,22,16,26,12,10,14,18,18,15,23,21,29,33,37,20,17,20,22,35,31,24,23,14,19,21,20,14,7,14,7,9,10,9,7,5,5,0,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宮沢三丁目,ミヤザワ3,男,799,3,8,10,8,6,5,11,6,9,8,10,8,13,4,16,7,6,7,9,4,13,4,9,11,11,7,10,9,7,5,6,7,11,11,8,8,6,16,9,11,14,13,8,10,13,17,14,15,8,18,24,16,9,17,8,7,5,8,8,7,6,13,6,5,8,8,3,7,8,12,10,8,6,7,10,5,16,12,10,8,7,8,7,6,3,6,6,1,3,4,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宮沢三丁目,ミヤザワ3,女,798,4,3,8,10,3,6,11,9,4,5,7,15,10,10,9,9,6,7,9,10,11,7,7,2,6,10,7,9,9,2,5,9,9,9,9,8,9,9,7,7,10,7,12,8,18,10,9,7,16,12,13,10,8,12,12,13,11,5,6,8,9,3,6,11,8,8,8,8,6,7,7,16,6,18,11,11,16,12,14,9,13,15,4,9,9,7,7,2,4,4,0,1,5,2,1,0,2,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宮沢四丁目,ミヤザワ4,男,247,1,0,3,3,0,3,0,2,2,1,2,1,2,3,1,0,3,1,2,4,5,2,2,1,1,2,5,4,2,2,2,3,3,5,0,1,4,4,3,1,3,1,4,2,7,4,4,6,2,5,5,7,8,2,5,6,0,2,2,3,1,3,2,4,2,2,5,5,4,3,3,6,1,5,5,2,3,3,3,2,3,3,1,4,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宮沢四丁目,ミヤザワ4,女,236,0,2,1,1,1,2,4,3,3,3,1,1,2,4,4,1,1,1,3,3,4,1,3,1,1,0,1,0,3,1,3,2,3,1,1,2,1,3,2,2,1,0,3,3,4,3,4,5,1,2,8,2,0,7,6,6,2,2,0,4,4,4,1,2,1,3,0,5,4,4,2,7,4,3,0,6,5,1,2,5,5,3,3,1,3,2,5,1,2,1,1,1,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中屋敷一丁目,ナカヤシキ1,男,599,2,3,2,1,7,1,3,4,6,4,3,4,9,9,8,3,3,9,3,5,8,5,5,6,10,5,7,6,8,6,10,7,6,10,1,6,8,5,5,5,7,10,10,9,10,13,9,7,16,14,12,4,7,9,9,8,8,6,6,10,5,7,8,6,5,11,5,10,8,6,8,6,12,5,9,11,10,3,12,12,5,4,2,5,5,5,1,3,1,2,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中屋敷一丁目,ナカヤシキ1,女,519,3,7,3,3,2,2,4,3,4,0,5,3,6,3,2,8,4,8,9,5,4,1,4,7,4,3,5,1,5,8,4,6,4,2,5,4,1,6,9,5,6,4,4,6,9,4,13,6,10,9,10,7,6,9,6,8,6,6,8,7,6,4,8,4,6,12,5,2,3,13,10,5,12,12,8,9,5,3,10,8,6,4,8,5,1,5,8,5,6,4,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
