町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳,101歳,102歳,103歳,104歳,105歳,106歳,107歳,108歳,109歳,110歳,111歳,112歳,113歳,114歳,115歳,116歳,117歳,118歳,119歳,120歳以上
保土ケ谷町,ホドガヤチョウ,男,1122,3,11,6,3,7,9,11,9,9,6,14,8,6,6,3,4,6,3,4,7,5,8,9,10,19,22,24,22,25,21,22,24,23,29,13,21,18,19,18,23,19,17,16,16,20,22,22,20,17,22,16,19,13,18,7,12,22,16,15,18,14,10,18,9,8,4,6,8,9,15,17,17,13,17,8,11,6,6,10,6,6,5,3,6,3,2,5,2,4,6,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
保土ケ谷町,ホドガヤチョウ,女,1086,11,12,6,13,12,13,3,8,4,6,2,6,3,6,7,6,3,3,9,3,4,14,15,14,18,23,12,24,17,20,14,19,22,21,6,16,18,14,13,17,16,20,16,9,26,21,13,15,19,17,16,15,13,11,11,22,9,18,12,10,10,13,7,13,10,5,14,12,16,14,12,13,16,18,4,5,14,9,12,5,10,2,6,9,6,11,11,7,5,3,1,7,3,4,3,5,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 保土ケ谷町１丁目,ホドガヤチョウ1,男,794,3,9,4,2,6,5,6,7,7,5,11,7,3,4,2,4,3,3,1,3,2,4,7,8,18,18,19,18,21,17,20,18,18,23,9,11,14,15,16,18,14,11,13,16,17,17,12,15,15,14,9,14,13,10,7,9,17,11,9,12,10,9,12,7,2,2,3,5,7,8,8,4,7,7,3,10,5,2,8,4,4,2,3,3,2,1,2,1,0,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 保土ケ谷町１丁目,ホドガヤチョウ1,女,760,9,11,6,10,8,8,3,3,4,5,2,6,3,4,3,1,1,3,5,3,2,9,14,11,12,19,10,20,13,18,12,14,21,16,3,12,16,12,12,13,10,12,12,8,19,15,12,13,13,14,10,12,9,6,11,15,6,15,8,6,6,5,4,7,7,4,6,8,5,9,6,7,13,12,2,5,10,8,7,2,4,2,3,5,3,5,5,7,1,1,0,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 保土ケ谷町２丁目,ホドガヤチョウ2,男,134,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,3,1,2,1,3,2,1,3,3,0,3,1,2,3,3,2,2,1,1,1,2,2,0,0,1,5,3,1,4,2,4,0,4,0,0,3,2,3,1,1,1,1,1,2,2,2,1,1,2,5,6,0,4,2,1,1,3,1,0,2,1,0,2,0,0,2,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 保土ケ谷町２丁目,ホドガヤチョウ2,女,146,0,0,0,0,2,1,0,2,0,1,0,0,0,1,4,2,2,0,1,0,0,2,1,1,4,3,1,2,1,2,1,2,0,2,1,2,2,1,0,3,1,4,1,0,1,3,0,2,3,1,2,2,2,3,0,3,0,1,1,2,1,6,1,4,2,0,3,1,5,3,1,2,1,4,0,0,3,0,2,1,2,0,1,2,2,3,4,0,4,0,1,3,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 保土ケ谷町３丁目,ホドガヤチョウ3,男,194,0,1,1,0,1,3,4,2,2,0,3,1,3,1,1,0,2,0,2,3,3,1,1,0,0,1,3,3,1,1,2,3,4,4,1,7,2,2,1,4,4,4,1,0,3,4,5,2,1,4,5,1,0,4,0,3,2,3,3,5,3,0,5,1,4,0,1,2,1,5,4,7,6,6,3,0,0,1,1,2,0,2,0,1,1,1,1,0,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 保土ケ谷町３丁目,ホドガヤチョウ3,女,180,2,1,0,3,2,4,0,3,0,0,0,0,0,1,0,3,0,0,3,0,2,3,0,2,2,1,1,2,3,0,1,3,1,3,2,2,0,1,1,1,5,4,3,1,6,3,1,0,3,2,4,1,2,2,0,4,3,2,3,2,3,2,2,2,1,1,5,3,6,2,5,4,2,2,2,0,1,1,3,2,4,0,2,2,1,3,2,0,0,2,0,1,1,2,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
法泉一丁目,ホウセン1,男,1001,7,9,6,9,6,6,6,10,11,4,15,6,7,6,10,6,16,13,15,13,13,14,13,10,13,10,9,16,6,6,6,7,5,8,10,12,9,8,11,4,7,11,15,20,11,18,14,20,24,28,24,35,25,18,15,14,21,14,19,13,11,14,18,9,17,12,5,11,10,12,10,14,13,13,4,4,12,7,11,9,13,4,3,5,4,2,2,2,4,2,1,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
法泉一丁目,ホウセン1,女,1061,2,4,7,12,7,11,12,8,11,5,15,17,8,17,5,9,17,14,16,10,18,13,18,9,10,7,8,6,9,7,4,11,4,7,10,14,11,10,5,12,13,14,19,22,18,17,17,17,23,22,29,28,14,24,11,16,18,13,12,15,10,12,16,8,9,9,19,5,9,12,14,20,16,10,6,10,16,7,10,8,8,9,3,7,5,3,9,6,4,4,2,2,0,1,2,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
法泉二丁目,ホウセン2,男,901,4,5,4,11,2,6,4,8,9,8,9,11,4,13,5,7,16,14,11,14,11,10,11,10,6,8,1,4,5,8,5,8,9,8,5,7,7,13,23,3,14,13,18,12,15,11,20,20,8,18,15,15,17,8,11,10,15,16,12,12,11,9,7,11,11,9,10,10,24,10,7,13,16,17,8,6,7,17,17,9,12,6,5,9,11,6,2,3,2,1,3,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
法泉二丁目,ホウセン2,女,905,3,3,4,4,6,12,12,8,7,13,7,6,7,9,14,5,10,7,9,11,9,5,6,9,4,3,2,4,4,8,11,3,7,8,6,14,6,6,17,9,11,13,12,12,11,20,14,27,14,16,10,13,13,12,6,13,14,11,12,10,10,10,7,13,13,10,9,8,12,8,19,21,16,21,13,14,12,11,13,13,11,7,12,3,7,8,5,4,4,8,4,6,5,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
