町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳,101歳,102歳,103歳,104歳,105歳,106歳,107歳,108歳,109歳,110歳,111歳,112歳,113歳,114歳,115歳,116歳,117歳,118歳,119歳,120歳以上
森三丁目,モリ3,男,1352,10,8,8,6,9,10,12,6,7,10,12,8,7,13,9,5,9,7,14,13,10,12,12,11,12,16,12,13,7,25,15,18,17,17,14,23,22,24,12,12,14,17,17,23,20,15,23,22,21,17,24,24,31,22,17,18,27,21,21,15,17,18,26,15,12,13,23,19,17,22,29,21,23,18,24,13,11,12,13,20,15,14,13,6,8,7,7,4,6,1,2,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
森三丁目,モリ3,女,1392,8,6,10,10,8,9,8,7,6,2,6,7,7,7,6,6,8,7,6,13,7,8,17,14,22,10,18,15,12,10,8,11,18,19,23,18,11,15,11,21,15,15,14,22,16,21,19,16,27,26,22,14,23,21,23,22,19,18,22,14,13,21,18,15,22,15,16,17,22,24,18,24,34,19,21,13,17,19,21,24,18,25,10,19,9,14,11,9,11,11,4,6,6,7,3,4,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
森四丁目,モリ4,男,1113,1,13,4,8,2,7,9,10,5,13,8,10,25,13,13,19,14,14,21,12,13,16,14,11,9,9,12,10,8,10,14,7,11,10,11,12,8,8,15,11,9,12,18,21,19,17,21,23,19,23,27,20,22,16,29,20,14,25,27,15,14,28,12,11,11,16,17,14,9,12,8,24,10,11,3,7,6,3,10,5,9,5,7,2,3,5,1,3,0,0,3,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
森四丁目,モリ4,女,1111,4,4,4,7,10,4,10,11,5,16,11,14,16,11,11,13,8,12,16,15,14,15,11,9,10,8,4,12,7,5,4,10,12,10,11,7,11,9,10,19,13,16,17,19,14,24,21,17,29,28,18,31,27,18,26,20,14,17,17,22,12,27,13,14,11,10,18,11,7,12,11,11,9,14,12,5,3,6,10,9,11,7,6,5,4,6,6,4,5,7,4,2,1,3,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
森五丁目,モリ5,男,829,3,1,3,8,7,7,5,8,5,7,9,11,7,8,8,7,5,8,6,4,6,9,10,14,10,13,15,11,13,20,7,8,9,8,6,10,10,13,12,20,17,20,8,9,13,6,8,12,9,8,10,16,13,12,14,11,13,11,15,11,5,12,8,5,9,7,14,7,7,14,11,12,13,15,14,6,5,10,8,12,5,5,3,4,4,5,2,3,4,0,3,4,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
森五丁目,モリ5,女,896,5,6,5,1,3,7,7,5,14,7,6,4,5,6,8,8,4,10,3,9,10,7,13,14,19,17,14,11,15,10,8,9,15,4,11,8,12,9,11,10,12,7,9,17,9,17,7,14,16,9,12,12,14,17,12,12,11,11,7,6,18,7,8,5,7,11,12,10,13,7,15,16,13,14,14,6,8,13,8,9,6,9,8,10,10,7,9,4,1,9,11,3,8,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
森六丁目,モリ6,男,1744,21,22,24,28,28,30,25,16,18,16,14,14,21,12,11,10,17,12,11,14,14,21,15,25,24,13,22,14,14,20,17,13,23,27,31,23,26,37,28,37,33,31,35,23,28,26,34,32,34,29,37,31,12,22,32,21,25,24,15,14,28,22,20,13,16,11,19,18,8,16,14,14,19,22,12,5,14,14,18,7,14,4,9,3,9,10,6,6,2,6,3,2,2,3,3,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
森六丁目,モリ6,女,1802,19,16,35,20,24,20,23,22,14,16,16,12,19,12,6,17,8,19,17,13,24,18,21,25,20,25,18,18,15,20,16,15,23,29,27,38,23,30,27,23,29,39,28,30,23,31,33,25,27,31,19,43,24,19,23,18,19,20,14,16,18,19,18,17,20,11,13,8,19,16,16,18,13,22,22,14,15,10,14,13,15,18,15,9,14,12,12,5,11,5,12,10,13,3,2,4,3,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
森が丘一丁目,モリガオカ1,男,757,4,4,6,8,3,5,5,10,8,4,6,5,7,10,6,12,5,12,5,12,4,11,5,6,10,14,11,10,11,7,6,7,9,5,7,7,10,9,8,7,6,9,10,12,13,13,8,14,15,11,11,10,11,13,13,6,13,10,7,17,10,11,13,13,5,8,6,3,6,7,6,14,9,10,11,10,7,11,2,5,4,5,5,3,3,3,5,5,6,7,7,3,1,2,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
森が丘一丁目,モリガオカ1,女,801,9,12,1,5,8,6,3,6,2,6,6,7,8,7,8,7,7,10,5,9,6,8,14,6,7,3,12,9,7,6,6,3,8,4,7,8,8,10,5,8,14,12,9,15,10,10,14,14,16,9,11,15,15,11,11,8,7,15,6,10,17,14,11,7,6,9,11,5,7,4,17,9,14,13,8,7,7,9,6,9,8,5,3,12,6,10,8,7,5,8,2,7,2,4,6,3,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
