町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳,101歳,102歳,103歳,104歳,105歳,106歳,107歳,108歳,109歳,110歳,111歳,112歳,113歳,114歳,115歳,116歳,117歳,118歳,119歳,120歳以上
岸谷四丁目,キシヤ4,男,1739,10,10,9,10,12,9,16,15,9,13,17,17,12,13,18,12,18,9,11,10,14,17,22,33,27,36,29,28,20,22,26,21,15,25,20,31,22,20,22,34,21,24,23,26,27,34,49,36,37,32,31,28,28,30,24,19,16,32,23,24,22,22,16,22,24,15,15,14,12,14,21,25,20,31,21,10,21,10,12,12,11,5,8,10,4,9,5,9,2,6,2,1,3,1,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
岸谷四丁目,キシヤ4,女,1717,12,15,9,10,17,15,11,13,18,20,15,9,15,10,15,14,9,11,12,12,21,19,18,18,25,24,20,24,28,23,21,14,20,18,33,24,20,24,16,11,29,22,36,30,28,39,34,25,24,24,31,13,22,24,20,20,18,16,13,19,26,14,23,18,16,12,15,20,17,26,30,25,30,26,13,12,20,18,11,16,9,12,16,15,17,14,11,10,9,8,4,8,9,4,3,2,2,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
北寺尾一丁目,キタテラオ1,男,1087,8,10,9,8,7,15,7,14,10,13,7,6,9,10,1,7,14,8,8,10,9,8,15,13,19,8,9,19,17,9,9,16,10,14,15,15,11,12,17,17,21,12,23,14,21,13,10,21,18,14,16,23,23,21,7,11,14,12,7,14,12,21,21,11,16,11,13,13,16,12,19,13,12,15,12,12,16,9,10,13,6,9,8,7,5,3,2,3,0,2,3,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
北寺尾一丁目,キタテラオ1,女,1097,8,8,4,6,9,7,9,8,6,13,9,3,4,6,2,9,14,12,6,7,10,11,12,11,8,15,10,10,9,10,12,15,9,15,9,10,9,19,14,23,15,16,16,15,9,12,19,19,12,20,21,17,23,12,16,15,11,22,12,20,10,12,14,18,13,14,13,12,10,17,10,17,18,19,10,12,9,14,15,13,17,12,6,9,8,10,8,6,9,6,1,6,2,3,2,4,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
北寺尾二丁目,キタテラオ2,男,778,7,8,7,6,5,6,4,3,4,12,5,8,9,9,11,6,7,12,9,10,3,3,6,9,3,8,9,9,9,5,5,10,7,14,13,9,13,10,6,10,20,15,13,9,13,15,14,13,19,14,18,8,18,14,6,13,7,11,9,8,3,11,6,13,10,11,8,5,9,13,6,10,14,6,6,4,9,11,4,5,5,4,9,4,6,2,4,3,0,2,1,1,1,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
北寺尾二丁目,キタテラオ2,女,820,7,6,5,11,8,6,11,11,3,9,10,8,11,5,7,5,8,8,11,4,7,6,9,7,7,6,10,8,5,7,9,14,8,7,11,12,10,3,2,11,5,15,8,15,14,18,21,18,15,10,12,14,15,7,13,8,5,11,11,10,7,12,10,7,10,10,6,7,10,11,14,8,16,14,6,11,8,11,12,8,9,5,5,4,4,5,6,5,6,1,0,6,4,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
北寺尾三丁目,キタテラオ3,男,945,5,11,4,10,6,5,10,7,4,8,9,9,12,10,10,7,12,8,8,10,15,9,9,8,12,9,9,9,12,13,6,9,9,13,10,13,12,10,16,10,10,13,9,15,10,13,13,18,15,21,15,13,17,23,10,18,15,15,10,13,14,11,15,12,13,6,14,16,15,15,16,14,11,11,7,7,8,15,13,6,6,2,6,2,6,10,1,0,1,1,3,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
北寺尾三丁目,キタテラオ3,女,967,5,3,6,11,6,12,7,14,4,7,4,9,3,9,4,10,8,12,12,13,9,12,15,12,11,11,14,11,5,8,6,12,13,10,7,13,15,6,11,11,14,11,16,8,15,9,19,17,16,13,15,17,19,21,9,16,13,9,13,13,10,16,22,13,9,12,12,8,12,11,12,14,11,12,10,6,12,4,2,17,12,7,7,10,5,9,8,9,6,1,3,0,3,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
北寺尾四丁目,キタテラオ4,男,1264,14,20,19,22,16,23,17,18,15,13,17,18,20,10,12,11,12,9,13,9,11,13,11,4,10,14,11,13,13,12,6,12,15,19,15,24,17,20,25,20,14,21,24,16,20,25,27,16,20,23,15,26,15,20,23,25,17,9,13,11,12,12,12,15,18,12,17,12,12,12,16,10,14,10,13,11,9,12,10,5,4,8,3,9,2,3,6,2,4,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
北寺尾四丁目,キタテラオ4,女,1287,6,16,12,15,17,26,20,16,20,13,18,11,18,12,11,11,5,9,17,12,15,13,11,11,6,11,12,9,9,9,13,17,21,20,17,25,27,19,26,19,20,15,16,18,20,18,14,17,23,20,15,28,20,17,18,10,17,11,12,11,20,13,10,13,16,18,8,14,6,16,15,13,17,17,13,9,12,6,7,6,11,10,9,8,9,8,6,11,4,8,4,1,2,3,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
