町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳,101歳,102歳,103歳,104歳,105歳,106歳,107歳,108歳,109歳,110歳,111歳,112歳,113歳,114歳,115歳,116歳,117歳,118歳,119歳,120歳以上
本郷台四丁目,ホンゴウダイ4,男,494,1,2,1,5,1,5,2,5,6,4,3,3,3,4,1,4,5,2,5,3,3,5,4,5,5,1,3,3,1,2,3,8,4,0,3,5,6,8,4,7,8,8,7,2,4,2,3,4,7,12,9,3,6,7,9,5,7,3,2,9,5,4,5,3,8,2,5,3,11,9,8,7,9,10,14,5,8,7,12,6,13,7,10,13,10,10,11,3,5,2,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
本郷台四丁目,ホンゴウダイ4,女,560,2,4,4,4,1,7,2,9,5,2,0,5,4,2,5,1,1,5,2,3,2,1,8,2,3,3,1,5,0,0,0,1,7,4,1,6,9,4,13,6,4,4,4,6,8,3,3,6,8,7,6,8,6,7,11,3,11,9,7,7,6,6,2,6,6,10,7,7,10,7,7,8,6,11,13,10,12,12,19,15,15,17,9,7,10,7,8,6,7,4,2,3,3,4,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
本郷台五丁目,ホンゴウダイ5,男,532,1,3,3,2,3,3,4,4,5,1,8,3,8,4,4,3,8,11,6,5,2,5,4,3,2,2,1,1,4,2,3,2,1,3,5,2,4,6,4,3,4,4,5,5,9,10,8,8,11,8,10,13,11,14,9,1,7,4,5,6,4,3,5,4,2,6,1,10,4,13,8,6,10,9,10,3,9,15,9,13,9,15,12,10,13,8,3,6,6,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
本郷台五丁目,ホンゴウダイ5,女,584,3,1,4,3,2,4,5,5,5,2,8,6,5,7,5,7,3,9,3,3,3,5,4,1,0,4,2,1,4,3,0,2,2,5,6,2,2,3,10,5,6,2,4,7,8,14,6,8,7,5,8,13,10,9,9,5,6,7,9,4,3,3,8,3,6,4,3,9,8,10,6,11,17,14,15,7,15,17,21,17,9,20,7,14,6,3,4,3,2,5,1,0,1,1,2,2,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
飯島町,イイジマチョウ,男,6829,40,27,39,40,47,54,55,50,56,66,57,46,53,83,70,72,80,67,86,69,65,83,81,68,79,68,48,65,58,52,62,67,69,70,63,71,65,94,77,73,78,80,93,91,86,114,117,153,128,143,131,140,129,125,126,108,130,109,76,73,83,85,83,66,90,65,73,76,70,89,90,97,97,90,87,58,59,72,75,86,58,62,47,49,53,46,33,18,26,27,16,11,8,6,2,6,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
飯島町,イイジマチョウ,女,7029,34,38,51,36,49,51,41,45,53,60,51,63,59,57,67,53,67,73,75,68,96,71,75,66,71,65,62,30,53,48,61,64,63,70,47,51,73,77,59,79,75,85,101,82,102,117,105,125,143,130,137,120,134,116,118,88,97,95,80,88,85,96,93,68,76,72,77,66,90,104,101,108,121,131,120,63,71,88,95,78,100,92,58,60,57,53,49,41,32,33,34,27,14,12,14,8,9,8,6,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
犬山町,イノヤマチョウ,男,1350,2,1,6,6,8,12,9,15,12,13,3,11,5,12,13,14,12,15,13,14,7,15,10,6,4,11,6,9,9,1,8,7,2,5,16,13,4,6,11,11,13,22,15,15,16,21,21,27,29,24,20,29,19,23,17,14,16,14,13,7,17,6,7,7,17,8,10,8,11,16,17,22,23,17,21,27,32,35,39,44,40,32,19,30,25,23,20,13,5,6,7,5,3,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
犬山町,イノヤマチョウ,女,1445,4,8,11,7,7,5,10,4,10,7,6,9,11,8,10,12,6,18,15,15,6,9,12,5,2,13,8,10,5,1,7,8,9,7,10,9,5,8,4,9,10,15,13,14,15,17,23,24,19,31,21,20,18,18,13,11,14,15,6,8,13,13,12,15,16,11,15,16,18,26,28,24,31,51,53,40,44,35,42,40,47,32,29,21,12,28,12,11,11,13,8,4,3,1,3,3,1,2,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
鍛冶ケ谷一丁目,カジガヤ1,男,1027,12,7,14,8,9,9,15,6,13,13,10,11,10,14,9,8,9,8,17,12,6,16,4,13,6,10,16,6,10,8,20,10,12,11,16,22,19,14,16,12,14,11,17,8,18,23,20,25,19,24,22,21,22,15,19,17,16,20,9,13,13,14,18,9,8,5,10,3,13,4,6,17,4,6,3,8,2,10,3,6,8,3,8,2,4,1,3,5,5,2,3,3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
鍛冶ケ谷一丁目,カジガヤ1,女,1040,10,9,11,11,5,16,5,7,4,18,12,14,16,16,9,14,16,11,11,12,13,14,19,8,10,15,8,11,13,13,5,12,13,8,12,13,18,10,15,20,7,11,15,18,13,20,26,25,17,19,24,18,18,18,15,13,13,17,8,11,12,14,8,6,5,2,9,7,5,9,10,6,12,8,12,5,9,12,7,6,8,8,6,10,6,4,2,5,6,3,5,0,1,2,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
鍛冶ケ谷二丁目,カジガヤ2,男,1764,15,16,6,8,19,6,13,14,9,10,18,17,15,17,24,30,21,30,19,28,33,15,30,26,21,20,13,9,15,10,29,16,21,20,23,14,17,26,20,10,17,17,24,16,34,18,38,31,34,37,22,43,34,29,43,32,27,32,24,32,24,28,25,21,21,23,20,12,15,18,21,22,11,27,19,13,6,13,12,13,14,12,11,8,9,4,8,3,4,5,4,0,3,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
鍛冶ケ谷二丁目,カジガヤ2,女,1805,4,11,13,14,9,11,8,13,11,23,18,19,18,25,15,27,23,18,31,29,31,14,27,18,14,16,21,17,17,12,21,21,21,13,15,15,22,15,20,12,26,16,17,23,28,33,28,37,40,40,38,40,37,21,32,31,36,18,31,26,22,30,15,26,13,16,15,18,10,18,26,23,19,19,19,12,12,17,26,19,19,10,13,4,14,7,10,11,8,10,7,4,2,2,2,1,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
鍛冶ケ谷町,カジガヤチョウ,男,740,6,3,6,4,6,8,9,5,4,11,6,7,10,8,8,8,4,7,13,7,4,10,12,3,9,4,6,6,9,10,5,7,6,9,9,8,6,5,7,6,2,8,9,15,6,11,9,14,13,9,18,9,16,9,13,4,10,14,12,7,4,6,7,7,6,10,7,6,10,10,7,9,10,8,10,8,5,8,9,12,9,13,15,7,13,7,8,5,5,2,3,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
鍛冶ケ谷町,カジガヤチョウ,女,762,4,9,7,5,3,5,7,3,9,8,8,6,8,10,7,7,9,11,5,5,5,6,5,5,8,4,7,11,3,3,5,5,6,9,8,2,5,7,6,5,15,2,7,10,10,12,14,16,14,8,16,18,9,5,12,9,14,9,11,13,7,12,8,10,7,5,5,6,11,7,11,9,9,14,17,15,8,15,10,10,14,7,11,13,9,4,4,6,2,7,1,5,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
亀井町,カメイチョウ,男,675,5,3,6,7,8,9,10,8,14,7,6,12,8,6,14,8,11,15,5,10,5,9,5,5,6,4,1,1,1,5,9,7,5,6,5,8,3,3,6,7,9,12,17,11,13,14,12,6,9,8,21,13,9,12,6,11,9,3,3,8,7,5,4,1,7,8,7,1,6,2,7,9,8,2,8,6,10,4,9,5,4,10,5,13,7,5,9,10,3,3,0,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
亀井町,カメイチョウ,女,667,0,4,5,7,9,13,9,9,8,9,4,4,7,9,1,8,4,8,8,5,4,3,4,3,7,3,5,7,3,2,5,9,9,6,9,10,11,8,5,11,6,8,9,9,11,4,11,10,16,11,9,8,9,9,9,3,15,6,8,9,6,4,3,5,5,7,6,3,2,4,6,15,9,11,10,6,5,13,11,5,7,14,15,6,9,7,8,8,3,4,4,2,3,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上郷町,カミゴウチョウ,男,2708,18,17,20,15,18,31,22,27,17,23,23,29,21,30,18,31,29,40,29,24,28,29,25,29,28,18,26,31,13,28,29,20,34,36,32,33,45,31,30,34,32,38,36,41,37,39,47,39,54,49,58,34,50,37,38,35,40,28,32,26,33,25,30,34,30,23,33,41,37,28,48,51,58,54,55,34,32,34,20,22,25,15,20,14,16,16,4,5,5,6,2,0,2,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上郷町,カミゴウチョウ,女,2725,17,10,23,29,18,21,15,17,26,21,21,19,21,21,29,21,19,21,28,24,29,23,28,24,23,25,26,20,29,24,17,27,26,30,35,32,24,36,29,43,33,39,47,31,43,35,42,32,52,46,53,44,44,39,46,27,36,21,36,32,32,30,36,27,39,41,37,44,46,48,59,51,53,47,43,36,29,34,28,30,31,14,14,11,13,17,8,9,9,16,11,7,4,5,3,4,4,0,0,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東上郷町,ヒガシカミゴウチョウ,男,1162,3,6,6,10,9,11,9,11,8,11,7,13,3,5,9,10,6,9,16,16,16,11,9,10,9,8,8,4,4,7,8,7,9,7,4,10,16,8,11,5,14,12,7,25,15,12,23,22,23,15,23,21,17,21,19,8,16,14,14,15,9,18,15,8,10,13,16,14,12,18,17,22,19,16,20,16,17,14,23,20,17,20,18,13,15,15,14,9,9,7,8,4,3,3,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
